SheetName,Day,t,sin_time,cos_time,y_(t-1),5-min avg,Wednesday,Thursday,Friday,Monday,Tuesday,y (target)
Collation sheet 1,1,0,0.0,1.0,,,1,0,0,0,0,0
Collation sheet 1,1,1,0.05233595624294383,0.9986295347545738,0.0,0.0,1,0,0,0,0,0
Collation sheet 1,1,2,0.10452846326765346,0.9945218953682733,0.0,0.0,1,0,0,0,0,10
Collation sheet 1,1,3,0.15643446504023087,0.9876883405951378,10.0,3.3333333333333335,1,0,0,0,0,14
Collation sheet 1,1,4,0.20791169081775931,0.9781476007338057,14.0,6.0,1,0,0,0,0,8
Collation sheet 1,1,5,0.25881904510252074,0.9659258262890683,8.0,6.4,1,0,0,0,0,6
Collation sheet 1,1,6,0.3090169943749474,0.9510565162951535,6.0,7.6,1,0,0,0,0,6
Collation sheet 1,1,7,0.35836794954530027,0.9335804264972017,6.0,8.8,1,0,0,0,0,9
Collation sheet 1,1,8,0.40673664307580015,0.9135454576426009,9.0,8.6,1,0,0,0,0,7
Collation sheet 1,1,9,0.45399049973954675,0.8910065241883679,7.0,7.2,1,0,0,0,0,20
Collation sheet 1,1,10,0.49999999999999994,0.8660254037844387,20.0,9.6,1,0,0,0,0,27
Collation sheet 1,1,11,0.544639035015027,0.838670567945424,27.0,13.8,1,0,0,0,0,27
Collation sheet 1,1,12,0.5877852522924731,0.8090169943749475,27.0,18.0,1,0,0,0,0,18
Collation sheet 1,1,13,0.6293203910498375,0.7771459614569709,18.0,19.8,1,0,0,0,0,17
Collation sheet 1,1,14,0.6691306063588582,0.7431448254773942,17.0,21.8,1,0,0,0,0,20
Collation sheet 1,1,15,0.7071067811865475,0.7071067811865476,20.0,21.8,1,0,0,0,0,11
Collation sheet 1,1,16,0.7431448254773941,0.6691306063588582,11.0,18.6,1,0,0,0,0,8
Collation sheet 1,1,17,0.7771459614569709,0.6293203910498375,8.0,14.8,1,0,0,0,0,8
Collation sheet 1,1,18,0.8090169943749475,0.5877852522924731,8.0,12.8,1,0,0,0,0,10
Collation sheet 1,1,19,0.8386705679454239,0.5446390350150272,10.0,11.4,1,0,0,0,0,8
Collation sheet 1,1,20,0.8660254037844386,0.5000000000000001,8.0,9.0,1,0,0,0,0,11
Collation sheet 1,1,21,0.8910065241883678,0.4539904997395468,11.0,9.0,1,0,0,0,0,9
Collation sheet 1,1,22,0.9135454576426009,0.4067366430758004,9.0,9.2,1,0,0,0,0,8
Collation sheet 1,1,23,0.9335804264972017,0.3583679495453004,8.0,9.2,1,0,0,0,0,12
Collation sheet 1,1,24,0.9510565162951535,0.30901699437494745,12.0,9.6,1,0,0,0,0,6
Collation sheet 1,1,25,0.9659258262890683,0.25881904510252074,6.0,9.2,1,0,0,0,0,8
Collation sheet 1,1,26,0.9781476007338057,0.20791169081775923,8.0,8.6,1,0,0,0,0,17
Collation sheet 1,1,27,0.9876883405951378,0.15643446504023092,17.0,10.2,1,0,0,0,0,9
Collation sheet 1,1,28,0.9945218953682733,0.10452846326765346,9.0,10.4,1,0,0,0,0,6
Collation sheet 1,1,29,0.9986295347545738,0.052335956242943744,6.0,9.2,1,0,0,0,0,7
Collation sheet 1,1,30,1.0,2.83276944882399e-16,7.0,9.4,1,0,0,0,0,5
Collation sheet 1,1,31,0.9986295347545738,-0.05233595624294362,5.0,8.8,1,0,0,0,0,7
Collation sheet 1,1,32,0.9945218953682734,-0.10452846326765333,7.0,6.8,1,0,0,0,0,5
Collation sheet 1,1,33,0.9876883405951378,-0.1564344650402308,5.0,6.0,1,0,0,0,0,5
Collation sheet 1,1,34,0.9781476007338057,-0.20791169081775934,5.0,5.8,1,0,0,0,0,8
Collation sheet 1,1,35,0.9659258262890683,-0.25881904510252063,8.0,6.0,1,0,0,0,0,6
Collation sheet 1,1,36,0.9510565162951536,-0.30901699437494734,6.0,6.2,1,0,0,0,0,6
Collation sheet 1,1,37,0.9335804264972017,-0.35836794954530027,6.0,6.0,1,0,0,0,0,7
Collation sheet 1,1,38,0.913545457642601,-0.40673664307580004,7.0,6.4,1,0,0,0,0,5
Collation sheet 1,1,39,0.8910065241883679,-0.4539904997395467,5.0,6.4,1,0,0,0,0,6
Collation sheet 1,1,40,0.8660254037844387,-0.4999999999999998,6.0,6.0,1,0,0,0,0,6
Collation sheet 1,1,41,0.8386705679454243,-0.5446390350150268,6.0,6.0,1,0,0,0,0,11
Collation sheet 1,1,42,0.8090169943749475,-0.587785252292473,11.0,7.0,1,0,0,0,0,5
Collation sheet 1,1,43,0.777145961456971,-0.6293203910498373,5.0,6.6,1,0,0,0,0,9
Collation sheet 1,1,44,0.7431448254773945,-0.6691306063588579,9.0,7.4,1,0,0,0,0,4
Collation sheet 1,1,45,0.7071067811865476,-0.7071067811865475,4.0,7.0,1,0,0,0,0,5
Collation sheet 1,1,46,0.6691306063588583,-0.743144825477394,5.0,6.8,1,0,0,0,0,5
Collation sheet 1,1,47,0.6293203910498374,-0.7771459614569709,5.0,5.6,1,0,0,0,0,4
Collation sheet 1,1,48,0.5877852522924732,-0.8090169943749473,4.0,5.4,1,0,0,0,0,4
Collation sheet 1,1,49,0.5446390350150273,-0.8386705679454239,4.0,4.4,1,0,0,0,0,5
Collation sheet 1,1,50,0.49999999999999994,-0.8660254037844387,5.0,4.6,1,0,0,0,0,5
Collation sheet 1,1,51,0.45399049973954686,-0.8910065241883678,5.0,4.6,1,0,0,0,0,5
Collation sheet 1,1,52,0.40673664307580004,-0.913545457642601,5.0,4.6,1,0,0,0,0,5
Collation sheet 1,1,53,0.3583679495453002,-0.9335804264972017,5.0,4.8,1,0,0,0,0,4
Collation sheet 1,1,54,0.3090169943749475,-0.9510565162951535,4.0,4.8,1,0,0,0,0,4
Collation sheet 1,1,55,0.2588190451025206,-0.9659258262890683,4.0,4.6,1,0,0,0,0,6
Collation sheet 1,1,56,0.20791169081775931,-0.9781476007338057,6.0,4.8,1,0,0,0,0,4
Collation sheet 1,1,57,0.15643446504023098,-0.9876883405951377,4.0,4.6,1,0,0,0,0,5
Collation sheet 1,1,58,0.10452846326765329,-0.9945218953682734,5.0,4.6,1,0,0,0,0,4
Collation sheet 1,1,59,0.05233595624294381,-0.9986295347545738,4.0,4.6,1,0,0,0,0,5
Collation sheet 1,1,60,5.66553889764798e-16,-1.0,5.0,4.8,1,0,0,0,0,6
Collation sheet 1,1,61,-0.052335956242943564,-0.9986295347545738,6.0,4.8,1,0,0,0,0,6
Collation sheet 1,1,62,-0.10452846326765305,-0.9945218953682734,6.0,5.2,1,0,0,0,0,4
Collation sheet 1,1,63,-0.15643446504023073,-0.9876883405951378,4.0,5.0,1,0,0,0,0,4
Collation sheet 1,1,64,-0.20791169081775907,-0.9781476007338057,4.0,5.0,1,0,0,0,0,3
Collation sheet 1,1,65,-0.25881904510252035,-0.9659258262890684,3.0,4.6,1,0,0,0,0,4
Collation sheet 1,1,66,-0.3090169943749473,-0.9510565162951536,4.0,4.2,1,0,0,0,0,3
Collation sheet 1,1,67,-0.3583679495453,-0.9335804264972019,3.0,3.6,1,0,0,0,0,3
Collation sheet 1,1,68,-0.4067366430758002,-0.9135454576426009,3.0,3.4,1,0,0,0,0,4
Collation sheet 1,1,69,-0.4539904997395467,-0.8910065241883679,4.0,3.4,1,0,0,0,0,6
Collation sheet 1,1,70,-0.4999999999999997,-0.8660254037844388,6.0,4.0,1,0,0,0,0,7
Collation sheet 1,1,71,-0.5446390350150271,-0.838670567945424,7.0,4.6,1,0,0,0,0,5
Collation sheet 1,1,72,-0.587785252292473,-0.8090169943749476,5.0,5.0,1,0,0,0,0,6
Collation sheet 1,1,73,-0.6293203910498372,-0.777145961456971,6.0,5.6,1,0,0,0,0,5
Collation sheet 1,1,74,-0.6691306063588582,-0.7431448254773942,5.0,5.8,1,0,0,0,0,7
Collation sheet 1,1,75,-0.7071067811865475,-0.7071067811865477,7.0,6.0,1,0,0,0,0,6
Collation sheet 1,1,76,-0.743144825477394,-0.6691306063588585,6.0,5.8,1,0,0,0,0,5
Collation sheet 1,1,77,-0.7771459614569706,-0.6293203910498378,5.0,5.8,1,0,0,0,0,6
Collation sheet 1,1,78,-0.8090169943749473,-0.5877852522924732,6.0,5.8,1,0,0,0,0,7
Collation sheet 1,1,79,-0.838670567945424,-0.544639035015027,7.0,6.2,1,0,0,0,0,5
Collation sheet 1,1,80,-0.8660254037844384,-0.5000000000000004,5.0,5.8,1,0,0,0,0,4
Collation sheet 1,1,81,-0.8910065241883678,-0.4539904997395469,4.0,5.4,1,0,0,0,0,5
Collation sheet 1,1,82,-0.9135454576426005,-0.4067366430758009,5.0,5.4,1,0,0,0,0,6
Collation sheet 1,1,83,-0.9335804264972019,-0.3583679495452999,6.0,5.4,1,0,0,0,0,6
Collation sheet 1,1,84,-0.9510565162951535,-0.30901699437494756,6.0,5.2,1,0,0,0,0,6
Collation sheet 1,1,85,-0.9659258262890683,-0.25881904510252063,6.0,5.4,1,0,0,0,0,5
Collation sheet 1,1,86,-0.9781476007338056,-0.2079116908177598,5.0,5.6,1,0,0,0,0,5
Collation sheet 1,1,87,-0.9876883405951377,-0.15643446504023104,5.0,5.6,1,0,0,0,0,6
Collation sheet 1,1,88,-0.9945218953682733,-0.10452846326765423,6.0,5.6,1,0,0,0,0,5
Collation sheet 1,1,89,-0.9986295347545739,-0.052335956242943425,5.0,5.4,1,0,0,0,0,6
Collation sheet 1,1,90,-1.0,-1.8369701987210297e-16,6.0,5.4,1,0,0,0,0,6
Collation sheet 1,1,91,-0.9986295347545738,0.052335956242943946,6.0,5.6,1,0,0,0,0,5
Collation sheet 1,1,92,-0.9945218953682734,0.10452846326765299,5.0,5.6,1,0,0,0,0,4
Collation sheet 1,1,93,-0.9876883405951378,0.15643446504023067,4.0,5.2,1,0,0,0,0,0
Collation sheet 1,1,94,-0.9781476007338056,0.20791169081775943,0.0,4.2,1,0,0,0,0,4
Collation sheet 1,1,95,-0.9659258262890682,0.25881904510252113,4.0,3.8,1,0,0,0,0,5
Collation sheet 1,1,96,-0.9510565162951536,0.30901699437494723,5.0,3.6,1,0,0,0,0,6
Collation sheet 1,1,97,-0.9335804264972021,0.35836794954529955,6.0,3.8,1,0,0,0,0,4
Collation sheet 1,1,98,-0.9135454576426011,0.40673664307579976,4.0,3.8,1,0,0,0,0,5
Collation sheet 1,1,99,-0.891006524188368,0.45399049973954664,5.0,4.8,1,0,0,0,0,6
Collation sheet 1,1,100,-0.8660254037844386,0.5000000000000001,6.0,5.2,1,0,0,0,0,7
Collation sheet 1,1,101,-0.8386705679454243,0.5446390350150266,7.0,5.6,1,0,0,0,0,5
Collation sheet 1,1,102,-0.8090169943749476,0.5877852522924729,5.0,5.4,1,0,0,0,0,4
Collation sheet 1,1,103,-0.7771459614569713,0.6293203910498368,4.0,5.4,1,0,0,0,0,7
Collation sheet 1,1,104,-0.743144825477394,0.6691306063588585,7.0,5.8,1,0,0,0,0,4
Collation sheet 1,1,105,-0.7071067811865477,0.7071067811865474,4.0,5.4,1,0,0,0,0,0
Collation sheet 1,1,106,-0.6691306063588581,0.7431448254773942,0.0,4.0,1,0,0,0,0,0
Collation sheet 1,1,107,-0.6293203910498378,0.7771459614569706,0.0,3.0,1,0,0,0,0,0
Collation sheet 1,1,108,-0.5877852522924734,0.8090169943749473,0.0,2.2,1,0,0,0,0,0
Collation sheet 1,1,109,-0.5446390350150278,0.8386705679454236,0.0,0.8,1,0,0,0,0,0
Collation sheet 1,1,110,-0.49999999999999967,0.8660254037844388,0.0,0.0,1,0,0,0,0,0
Collation sheet 1,1,111,-0.45399049973954697,0.8910065241883678,0.0,0.0,1,0,0,0,0,0
Collation sheet 1,1,112,-0.40673664307580015,0.913545457642601,0.0,0.0,1,0,0,0,0,0
Collation sheet 1,1,113,-0.35836794954530077,0.9335804264972015,0.0,0.0,1,0,0,0,0,0
Collation sheet 1,1,114,-0.3090169943749476,0.9510565162951535,0.0,0.0,1,0,0,0,0,0
Collation sheet 1,1,115,-0.2588190451025207,0.9659258262890683,0.0,0.0,1,0,0,0,0,0
Collation sheet 1,1,116,-0.20791169081775898,0.9781476007338057,0.0,0.0,1,0,0,0,0,0
Collation sheet 1,1,117,-0.15643446504023112,0.9876883405951377,0.0,0.0,1,0,0,0,0,0
Collation sheet 1,1,118,-0.10452846326765342,0.9945218953682733,0.0,0.0,1,0,0,0,0,0
Collation sheet 1,1,119,-0.05233595624294437,0.9986295347545738,0.0,0.0,1,0,0,0,0,0
Collation sheet 1,1,120,-1.133107779529596e-15,1.0,0.0,0.0,1,0,0,0,0,0
Collation sheet 1,2,0,0.0,1.0,,0.0,0,1,0,0,0,3
Collation sheet 1,2,1,0.05233595624294383,0.9986295347545738,3.0,0.75,0,1,0,0,0,7
Collation sheet 1,2,2,0.10452846326765346,0.9945218953682733,7.0,2.5,0,1,0,0,0,11
Collation sheet 1,2,3,0.15643446504023087,0.9876883405951378,11.0,5.25,0,1,0,0,0,7
Collation sheet 1,2,4,0.20791169081775931,0.9781476007338057,7.0,7.0,0,1,0,0,0,13
Collation sheet 1,2,5,0.25881904510252074,0.9659258262890683,13.0,8.2,0,1,0,0,0,14
Collation sheet 1,2,6,0.3090169943749474,0.9510565162951535,14.0,10.4,0,1,0,0,0,12
Collation sheet 1,2,7,0.35836794954530027,0.9335804264972017,12.0,11.4,0,1,0,0,0,14
Collation sheet 1,2,8,0.40673664307580015,0.9135454576426009,14.0,12.0,0,1,0,0,0,18
Collation sheet 1,2,9,0.45399049973954675,0.8910065241883679,18.0,14.2,0,1,0,0,0,15
Collation sheet 1,2,10,0.49999999999999994,0.8660254037844387,15.0,14.6,0,1,0,0,0,19
Collation sheet 1,2,11,0.544639035015027,0.838670567945424,19.0,15.6,0,1,0,0,0,14
Collation sheet 1,2,12,0.5877852522924731,0.8090169943749475,14.0,16.0,0,1,0,0,0,17
Collation sheet 1,2,13,0.6293203910498375,0.7771459614569709,17.0,16.6,0,1,0,0,0,15
Collation sheet 1,2,14,0.6691306063588582,0.7431448254773942,15.0,16.0,0,1,0,0,0,18
Collation sheet 1,2,15,0.7071067811865475,0.7071067811865476,18.0,16.6,0,1,0,0,0,18
Collation sheet 1,2,16,0.7431448254773941,0.6691306063588582,18.0,16.4,0,1,0,0,0,15
Collation sheet 1,2,17,0.7771459614569709,0.6293203910498375,15.0,16.6,0,1,0,0,0,16
Collation sheet 1,2,18,0.8090169943749475,0.5877852522924731,16.0,16.4,0,1,0,0,0,15
Collation sheet 1,2,19,0.8386705679454239,0.5446390350150272,15.0,16.4,0,1,0,0,0,15
Collation sheet 1,2,20,0.8660254037844386,0.5000000000000001,15.0,15.8,0,1,0,0,0,17
Collation sheet 1,2,21,0.8910065241883678,0.4539904997395468,17.0,15.6,0,1,0,0,0,16
Collation sheet 1,2,22,0.9135454576426009,0.4067366430758004,16.0,15.8,0,1,0,0,0,22
Collation sheet 1,2,23,0.9335804264972017,0.3583679495453004,22.0,17.0,0,1,0,0,0,7
Collation sheet 1,2,24,0.9510565162951535,0.30901699437494745,7.0,15.4,0,1,0,0,0,3
Collation sheet 1,2,25,0.9659258262890683,0.25881904510252074,3.0,13.0,0,1,0,0,0,3
Collation sheet 1,2,26,0.9781476007338057,0.20791169081775923,3.0,10.2,0,1,0,0,0,12
Collation sheet 1,2,27,0.9876883405951378,0.15643446504023092,12.0,9.4,0,1,0,0,0,9
Collation sheet 1,2,28,0.9945218953682733,0.10452846326765346,9.0,6.8,0,1,0,0,0,9
Collation sheet 1,2,29,0.9986295347545738,0.052335956242943744,9.0,7.2,0,1,0,0,0,7
Collation sheet 1,2,30,1.0,2.83276944882399e-16,7.0,8.0,0,1,0,0,0,8
Collation sheet 1,2,31,0.9986295347545738,-0.05233595624294362,8.0,9.0,0,1,0,0,0,7
Collation sheet 1,2,32,0.9945218953682734,-0.10452846326765333,7.0,8.0,0,1,0,0,0,8
Collation sheet 1,2,33,0.9876883405951378,-0.1564344650402308,8.0,7.8,0,1,0,0,0,7
Collation sheet 1,2,34,0.9781476007338057,-0.20791169081775934,7.0,7.4,0,1,0,0,0,8
Collation sheet 1,2,35,0.9659258262890683,-0.25881904510252063,8.0,7.6,0,1,0,0,0,7
Collation sheet 1,2,36,0.9510565162951536,-0.30901699437494734,7.0,7.4,0,1,0,0,0,2
Collation sheet 1,2,37,0.9335804264972017,-0.35836794954530027,2.0,6.4,0,1,0,0,0,2
Collation sheet 1,2,38,0.913545457642601,-0.40673664307580004,2.0,5.2,0,1,0,0,0,3
Collation sheet 1,2,39,0.8910065241883679,-0.4539904997395467,3.0,4.4,0,1,0,0,0,2
Collation sheet 1,2,40,0.8660254037844387,-0.4999999999999998,2.0,3.2,0,1,0,0,0,2
Collation sheet 1,2,41,0.8386705679454243,-0.5446390350150268,2.0,2.2,0,1,0,0,0,3
Collation sheet 1,2,42,0.8090169943749475,-0.587785252292473,3.0,2.4,0,1,0,0,0,2
Collation sheet 1,2,43,0.777145961456971,-0.6293203910498373,2.0,2.4,0,1,0,0,0,2
Collation sheet 1,2,44,0.7431448254773945,-0.6691306063588579,2.0,2.2,0,1,0,0,0,1
Collation sheet 1,2,45,0.7071067811865476,-0.7071067811865475,1.0,2.0,0,1,0,0,0,2
Collation sheet 1,2,46,0.6691306063588583,-0.743144825477394,2.0,2.0,0,1,0,0,0,2
Collation sheet 1,2,47,0.6293203910498374,-0.7771459614569709,2.0,1.8,0,1,0,0,0,2
Collation sheet 1,2,48,0.5877852522924732,-0.8090169943749473,2.0,1.8,0,1,0,0,0,2
Collation sheet 1,2,49,0.5446390350150273,-0.8386705679454239,2.0,1.8,0,1,0,0,0,2
Collation sheet 1,2,50,0.49999999999999994,-0.8660254037844387,2.0,2.0,0,1,0,0,0,2
Collation sheet 1,2,51,0.45399049973954686,-0.8910065241883678,2.0,2.0,0,1,0,0,0,2
Collation sheet 1,2,52,0.40673664307580004,-0.913545457642601,2.0,2.0,0,1,0,0,0,2
Collation sheet 1,2,53,0.3583679495453002,-0.9335804264972017,2.0,2.0,0,1,0,0,0,1
Collation sheet 1,2,54,0.3090169943749475,-0.9510565162951535,1.0,1.8,0,1,0,0,0,2
Collation sheet 1,2,55,0.2588190451025206,-0.9659258262890683,2.0,1.8,0,1,0,0,0,2
Collation sheet 1,2,56,0.20791169081775931,-0.9781476007338057,2.0,1.8,0,1,0,0,0,2
Collation sheet 1,2,57,0.15643446504023098,-0.9876883405951377,2.0,1.8,0,1,0,0,0,3
Collation sheet 1,2,58,0.10452846326765329,-0.9945218953682734,3.0,2.0,0,1,0,0,0,2
Collation sheet 1,2,59,0.05233595624294381,-0.9986295347545738,2.0,2.2,0,1,0,0,0,2
Collation sheet 1,2,60,5.66553889764798e-16,-1.0,2.0,2.2,0,1,0,0,0,3
Collation sheet 1,2,61,-0.052335956242943564,-0.9986295347545738,3.0,2.4,0,1,0,0,0,2
Collation sheet 1,2,62,-0.10452846326765305,-0.9945218953682734,2.0,2.4,0,1,0,0,0,1
Collation sheet 1,2,63,-0.15643446504023073,-0.9876883405951378,1.0,2.0,0,1,0,0,0,3
Collation sheet 1,2,64,-0.20791169081775907,-0.9781476007338057,3.0,2.2,0,1,0,0,0,2
Collation sheet 1,2,65,-0.25881904510252035,-0.9659258262890684,2.0,2.2,0,1,0,0,0,3
Collation sheet 1,2,66,-0.3090169943749473,-0.9510565162951536,3.0,2.2,0,1,0,0,0,2
Collation sheet 1,2,67,-0.3583679495453,-0.9335804264972019,2.0,2.2,0,1,0,0,0,2
Collation sheet 1,2,68,-0.4067366430758002,-0.9135454576426009,2.0,2.4,0,1,0,0,0,2
Collation sheet 1,2,69,-0.4539904997395467,-0.8910065241883679,2.0,2.2,0,1,0,0,0,2
Collation sheet 1,2,70,-0.4999999999999997,-0.8660254037844388,2.0,2.2,0,1,0,0,0,2
Collation sheet 1,2,71,-0.5446390350150271,-0.838670567945424,2.0,2.0,0,1,0,0,0,2
Collation sheet 1,2,72,-0.587785252292473,-0.8090169943749476,2.0,2.0,0,1,0,0,0,3
Collation sheet 1,2,73,-0.6293203910498372,-0.777145961456971,3.0,2.2,0,1,0,0,0,2
Collation sheet 1,2,74,-0.6691306063588582,-0.7431448254773942,2.0,2.2,0,1,0,0,0,3
Collation sheet 1,2,75,-0.7071067811865475,-0.7071067811865477,3.0,2.4,0,1,0,0,0,2
Collation sheet 1,2,76,-0.743144825477394,-0.6691306063588585,2.0,2.4,0,1,0,0,0,2
Collation sheet 1,2,77,-0.7771459614569706,-0.6293203910498378,2.0,2.4,0,1,0,0,0,2
Collation sheet 1,2,78,-0.8090169943749473,-0.5877852522924732,2.0,2.2,0,1,0,0,0,2
Collation sheet 1,2,79,-0.838670567945424,-0.544639035015027,2.0,2.2,0,1,0,0,0,2
Collation sheet 1,2,80,-0.8660254037844384,-0.5000000000000004,2.0,2.0,0,1,0,0,0,2
Collation sheet 1,2,81,-0.8910065241883678,-0.4539904997395469,2.0,2.0,0,1,0,0,0,2
Collation sheet 1,2,82,-0.9135454576426005,-0.4067366430758009,2.0,2.0,0,1,0,0,0,3
Collation sheet 1,2,83,-0.9335804264972019,-0.3583679495452999,3.0,2.2,0,1,0,0,0,2
Collation sheet 1,2,84,-0.9510565162951535,-0.30901699437494756,2.0,2.2,0,1,0,0,0,2
Collation sheet 1,2,85,-0.9659258262890683,-0.25881904510252063,2.0,2.2,0,1,0,0,0,2
Collation sheet 1,2,86,-0.9781476007338056,-0.2079116908177598,2.0,2.2,0,1,0,0,0,2
Collation sheet 1,2,87,-0.9876883405951377,-0.15643446504023104,2.0,2.2,0,1,0,0,0,2
Collation sheet 1,2,88,-0.9945218953682733,-0.10452846326765423,2.0,2.0,0,1,0,0,0,2
Collation sheet 1,2,89,-0.9986295347545739,-0.052335956242943425,2.0,2.0,0,1,0,0,0,2
Collation sheet 1,2,90,-1.0,-1.8369701987210297e-16,2.0,2.0,0,1,0,0,0,2
Collation sheet 1,2,91,-0.9986295347545738,0.052335956242943946,2.0,2.0,0,1,0,0,0,2
Collation sheet 1,2,92,-0.9945218953682734,0.10452846326765299,2.0,2.0,0,1,0,0,0,2
Collation sheet 1,2,93,-0.9876883405951378,0.15643446504023067,2.0,2.0,0,1,0,0,0,2
Collation sheet 1,2,94,-0.9781476007338056,0.20791169081775943,2.0,2.0,0,1,0,0,0,2
Collation sheet 1,2,95,-0.9659258262890682,0.25881904510252113,2.0,2.0,0,1,0,0,0,2
Collation sheet 1,2,96,-0.9510565162951536,0.30901699437494723,2.0,2.0,0,1,0,0,0,2
Collation sheet 1,2,97,-0.9335804264972021,0.35836794954529955,2.0,2.0,0,1,0,0,0,2
Collation sheet 1,2,98,-0.9135454576426011,0.40673664307579976,2.0,2.0,0,1,0,0,0,2
Collation sheet 1,2,99,-0.891006524188368,0.45399049973954664,2.0,2.0,0,1,0,0,0,2
Collation sheet 1,2,100,-0.8660254037844386,0.5000000000000001,2.0,2.0,0,1,0,0,0,2
Collation sheet 1,2,101,-0.8386705679454243,0.5446390350150266,2.0,2.0,0,1,0,0,0,2
Collation sheet 1,2,102,-0.8090169943749476,0.5877852522924729,2.0,2.0,0,1,0,0,0,2
Collation sheet 1,2,103,-0.7771459614569713,0.6293203910498368,2.0,2.0,0,1,0,0,0,2
Collation sheet 1,2,104,-0.743144825477394,0.6691306063588585,2.0,2.0,0,1,0,0,0,4
Collation sheet 1,2,105,-0.7071067811865477,0.7071067811865474,4.0,2.4,0,1,0,0,0,9
Collation sheet 1,2,106,-0.6691306063588581,0.7431448254773942,9.0,3.8,0,1,0,0,0,8
Collation sheet 1,2,107,-0.6293203910498378,0.7771459614569706,8.0,5.0,0,1,0,0,0,6
Collation sheet 1,2,108,-0.5877852522924734,0.8090169943749473,6.0,5.8,0,1,0,0,0,7
Collation sheet 1,2,109,-0.5446390350150278,0.8386705679454236,7.0,6.8,0,1,0,0,0,8
Collation sheet 1,2,110,-0.49999999999999967,0.8660254037844388,8.0,7.6,0,1,0,0,0,8
Collation sheet 1,2,111,-0.45399049973954697,0.8910065241883678,8.0,7.4,0,1,0,0,0,8
Collation sheet 1,2,112,-0.40673664307580015,0.913545457642601,8.0,7.4,0,1,0,0,0,8
Collation sheet 1,2,113,-0.35836794954530077,0.9335804264972015,8.0,7.8,0,1,0,0,0,12
Collation sheet 1,2,114,-0.3090169943749476,0.9510565162951535,12.0,8.8,0,1,0,0,0,10
Collation sheet 1,2,115,-0.2588190451025207,0.9659258262890683,10.0,9.2,0,1,0,0,0,13
Collation sheet 1,2,116,-0.20791169081775898,0.9781476007338057,13.0,10.2,0,1,0,0,0,14
Collation sheet 1,2,117,-0.15643446504023112,0.9876883405951377,14.0,11.4,0,1,0,0,0,12
Collation sheet 1,2,118,-0.10452846326765342,0.9945218953682733,12.0,12.2,0,1,0,0,0,6
Collation sheet 1,2,119,-0.05233595624294437,0.9986295347545738,6.0,11.0,0,1,0,0,0,13
Collation sheet 1,2,120,-1.133107779529596e-15,1.0,13.0,11.6,0,1,0,0,0,6
Collation sheet 1,3,0,0.0,1.0,,11.25,0,0,1,0,0,0
Collation sheet 1,3,1,0.05233595624294383,0.9986295347545738,0.0,7.75,0,0,1,0,0,0
Collation sheet 1,3,2,0.10452846326765346,0.9945218953682733,0.0,4.75,0,0,1,0,0,0
Collation sheet 1,3,3,0.15643446504023087,0.9876883405951378,0.0,3.25,0,0,1,0,0,0
Collation sheet 1,3,4,0.20791169081775931,0.9781476007338057,0.0,0.0,0,0,1,0,0,0
Collation sheet 1,3,5,0.25881904510252074,0.9659258262890683,0.0,0.0,0,0,1,0,0,0
Collation sheet 1,3,6,0.3090169943749474,0.9510565162951535,0.0,0.0,0,0,1,0,0,0
Collation sheet 1,3,7,0.35836794954530027,0.9335804264972017,0.0,0.0,0,0,1,0,0,0
Collation sheet 1,3,8,0.40673664307580015,0.9135454576426009,0.0,0.0,0,0,1,0,0,0
Collation sheet 1,3,9,0.45399049973954675,0.8910065241883679,0.0,0.0,0,0,1,0,0,0
Collation sheet 1,3,10,0.49999999999999994,0.8660254037844387,0.0,0.0,0,0,1,0,0,0
Collation sheet 1,3,11,0.544639035015027,0.838670567945424,0.0,0.0,0,0,1,0,0,0
Collation sheet 1,3,12,0.5877852522924731,0.8090169943749475,0.0,0.0,0,0,1,0,0,0
Collation sheet 1,3,13,0.6293203910498375,0.7771459614569709,0.0,0.0,0,0,1,0,0,0
Collation sheet 1,3,14,0.6691306063588582,0.7431448254773942,0.0,0.0,0,0,1,0,0,0
Collation sheet 1,3,15,0.7071067811865475,0.7071067811865476,0.0,0.0,0,0,1,0,0,0
Collation sheet 1,3,16,0.7431448254773941,0.6691306063588582,0.0,0.0,0,0,1,0,0,0
Collation sheet 1,3,17,0.7771459614569709,0.6293203910498375,0.0,0.0,0,0,1,0,0,0
Collation sheet 1,3,18,0.8090169943749475,0.5877852522924731,0.0,0.0,0,0,1,0,0,0
Collation sheet 1,3,19,0.8386705679454239,0.5446390350150272,0.0,0.0,0,0,1,0,0,0
Collation sheet 1,3,20,0.8660254037844386,0.5000000000000001,0.0,0.0,0,0,1,0,0,0
Collation sheet 1,3,21,0.8910065241883678,0.4539904997395468,0.0,0.0,0,0,1,0,0,0
Collation sheet 1,3,22,0.9135454576426009,0.4067366430758004,0.0,0.0,0,0,1,0,0,0
Collation sheet 1,3,23,0.9335804264972017,0.3583679495453004,0.0,0.0,0,0,1,0,0,7
Collation sheet 1,3,24,0.9510565162951535,0.30901699437494745,7.0,1.4,0,0,1,0,0,8
Collation sheet 1,3,25,0.9659258262890683,0.25881904510252074,8.0,3.0,0,0,1,0,0,9
Collation sheet 1,3,26,0.9781476007338057,0.20791169081775923,9.0,4.8,0,0,1,0,0,9
Collation sheet 1,3,27,0.9876883405951378,0.15643446504023092,9.0,6.6,0,0,1,0,0,10
